timestamp,0V8_AON_A_current_A,0V8_SW_A_current_A,1V1_SYS_A_current_A,1V8_SYS_A_current_A,3V3_ADC_A_current_A,3V3_DAC_A_current_A,3V3_SYS_A_current_A,3V7_WL_SW_A_current_A,DDR_VDD2_A_current_A,DDR_VDDQ_A_current_A,HDMI_A_current_A,VDD_CORE_A_current_A,0V8_AON_V_voltage_V,0V8_SW_V_voltage_V,1V1_SYS_V_voltage_V,1V8_SYS_V_voltage_V,3V3_ADC_V_voltage_V,3V3_DAC_V_voltage_V,3V3_SYS_V_voltage_V,3V7_WL_SW_V_voltage_V,BATT_V_voltage_V,DDR_VDD2_V_voltage_V,DDR_VDDQ_V_voltage_V,EXT5V_V_voltage_V,HDMI_V_voltage_V,VDD_CORE_V_voltage_V
2025-08-19T09:31:39.435710,0.0051282,0.6811991,0.3454792,0.2732604,6.105e-05,0.0,0.153221,0.00097593,0.1171116,0.0598044,0.0107448,5.45623,0.8008783,0.802197,1.108058,1.809034,3.315015,3.316846,3.310033,3.723903,0.0,1.113552,0.6029298,5.1992,5.20322,0.8789246
2025-08-19T09:31:40.462055,0.00482295,0.557256,0.3454792,0.2713085,0.00018315,0.0,0.1620044,0.00292779,0.03220569,0.0,0.0106227,4.38463,0.8011714,0.802197,1.104394,1.81001,3.315015,3.316846,3.309105,3.722976,0.0,1.107325,0.6003657,5.21528,5.19652,0.8794619
2025-08-19T09:31:41.491053,0.00518925,0.5611597,0.3464552,0.2683808,6.105e-05,0.0,0.1551729,0.0,0.0390372,0.0,0.0103785,4.40249,0.8011714,0.8029296,1.10586,1.808545,3.314099,3.315931,3.309105,3.727615,0.0,1.107325,0.6040287,5.19652,5.20858,0.8786561
2025-08-19T09:31:42.517706,0.00482295,0.5679912,0.3464552,0.2771641,0.00018315,0.0,0.1590766,0.00195186,0.06538731,0.0,0.0107448,4.76862,0.8011714,0.8025633,1.107325,1.809034,3.314099,3.315015,3.310033,3.722976,0.0,1.107325,0.6032961,5.21796,5.22198,0.8789246
2025-08-19T09:31:43.545965,0.0053724,0.599221,0.3454792,0.2839956,0.0,0.0,0.1581007,0.00390372,0.1473654,0.0651966,0.0106227,6.19742,0.8005854,0.8014644,1.106959,1.808545,3.315015,3.313183,3.308177,3.722048,0.0,1.104394,0.6021972,5.1925,5.20456,0.8794619
2025-08-19T09:31:44.573621,0.00494505,0.5631116,0.3454792,0.2713085,0.00018315,0.0,0.1649322,0.00292779,0.03318162,0.0,0.0103785,4.54537,0.8008783,0.802197,1.108058,1.809034,3.313183,3.315015,3.319313,3.723903,0.0,1.112087,0.6003657,5.19786,5.20322,0.8786561
2025-08-19T09:31:45.603633,0.0058608,0.6714398,0.3445033,0.2683808,0.00018315,0.0,0.1571247,0.00195186,0.0390372,0.0,0.0108669,4.3757,0.8002922,0.8014644,1.106226,1.808057,3.312268,3.314099,3.319313,3.722976,0.0,1.110622,0.6032961,5.20322,5.20188,0.8770444
2025-08-19T09:31:46.632529,0.0046398,0.5631116,0.3464552,0.2898512,6.105e-05,0.0,0.1659081,0.00097593,0.2742363,0.0,0.0105006,4.53644,0.8002922,0.8010981,1.107691,1.808545,3.310436,3.314099,3.333232,3.723903,0.0,1.110988,0.600732,5.1992,5.23136,0.8783874
2025-08-19T09:31:47.657928,0.00531135,0.5621357,0.3464552,0.2869234,0.00018315,0.0,0.1590766,0.00292779,0.08685777,0.0,0.0101343,4.83113,0.8011714,0.8010981,1.106959,1.809034,3.313183,3.316846,3.325809,3.723903,0.0,1.107325,0.6003657,5.2193,5.2126,0.8783874
2025-08-19T09:31:48.686696,0.0053724,0.6733917,0.3445033,0.2800919,6.105e-05,0.0,0.2147046,0.00097593,0.2761882,0.0088236,0.0105006,6.41174,0.8017574,0.8029296,1.108058,1.808545,3.312268,3.315931,3.331376,3.724831,0.0,1.10586,0.6036624,5.22064,5.1925,0.8797306
2025-08-19T09:31:49.715831,0.0052503,0.683151,0.3464552,0.2849716,6.105e-05,0.0,0.1590766,0.00097593,0.2752123,0.0696084,0.0108669,5.52767,0.8011714,0.802197,1.10879,1.809034,3.312268,3.317762,3.357359,3.741535,0.0,1.107691,0.6065928,5.2059,5.2059,0.8789246
2025-08-19T09:31:50.743869,0.00518925,0.5621357,0.3454792,0.2713085,0.00018315,0.0,0.1561488,0.0,0.03122976,0.0,0.0103785,4.47393,0.8017574,0.8029296,1.106226,1.809034,3.313183,3.314099,3.310961,3.75267,0.0,1.113552,0.6040287,5.20322,5.19786,0.8781188
2025-08-19T09:31:51.772789,0.0051282,0.5631116,0.3464552,0.2703326,0.0,0.0,0.1600525,0.00487965,0.3035142,0.0,0.010989,4.39356,0.8011714,0.8029296,1.107691,1.810499,3.315015,3.315015,3.326736,3.724831,0.0,1.106226,0.6032961,5.20858,5.20322,0.8786561
2025-08-19T09:31:52.802644,0.00482295,0.6724158,0.3454792,0.279116,6.105e-05,0.0,0.1600525,0.00292779,0.2732604,0.075981,0.0105006,6.170629,0.8017574,0.8025633,1.105127,1.810987,3.314099,3.315015,3.327664,3.74339,0.0,1.109156,0.6032961,5.20456,5.20456,0.8781188
2025-08-19T09:31:53.830811,0.00494505,0.5592079,0.3464552,0.2703326,6.105e-05,0.0,0.1561488,0.00292779,0.03708534,0.0,0.0107448,4.465,0.8011714,0.8014644,1.106959,1.810987,3.313183,3.316846,3.309105,3.723903,0.0,1.110622,0.6032961,5.19384,5.22064,0.8781188
2025-08-19T09:31:54.857438,0.0052503,0.6714398,0.3445033,0.2771641,0.00018315,0.0,0.1649322,0.00390372,0.2810678,0.068628,0.0101343,6.43853,0.8008783,0.8010981,1.10586,1.809034,3.314099,3.315931,3.318385,3.741535,0.0,1.113552,0.6036624,5.20456,5.20992,0.8786561
2025-08-19T09:31:55.899771,0.0056166,0.6509453,0.3464552,0.2839956,6.105e-05,0.0,0.1600525,0.00195186,0.1873786,0.0112746,0.0107448,5.08117,0.8011714,0.802197,1.107325,1.808545,3.314099,3.315931,3.325809,3.727615,0.0,1.109523,0.6029298,5.21796,5.21394,0.8778502
2025-08-19T09:31:56.928171,0.00543345,0.6870547,0.3464552,0.2771641,6.105e-05,0.0,0.1600525,0.00292779,0.03318162,0.0,0.0106227,4.44714,0.8008783,0.8010981,1.106959,1.806592,3.315015,3.315015,3.307249,3.726687,0.0,1.106959,0.6018309,5.19652,5.19786,0.8794619
2025-08-19T09:31:57.963925,0.0051282,0.6733917,0.3464552,0.2820438,6.105e-05,0.0,0.1639562,0.00292779,0.2732604,0.0642162,0.0107448,6.06347,0.8005854,0.8025633,1.106959,1.809522,3.312268,3.314099,3.327664,3.722976,0.0,1.104394,0.6036624,5.20858,5.1992,0.8813422
2025-08-19T09:31:58.992726,0.00543345,0.6821751,0.3464552,0.279116,6.105e-05,0.0,0.1600525,0.00292779,0.3025383,0.051471,0.0107448,5.28656,0.8014645,0.8036622,1.107691,1.809034,3.313183,3.315015,3.327664,3.723903,0.0,1.125274,0.604395,5.20188,5.207239,0.8722091
2025-08-19T09:32:00.024353,0.00506715,0.683151,0.3464552,0.2800919,6.105e-05,0.0,0.1590766,0.00292779,0.2869234,0.029412,0.0108669,6.35816,0.8011714,0.8018308,1.104394,1.809522,3.314099,3.314099,3.309105,3.724831,0.0,1.106592,0.6051276,5.20456,5.21126,0.8794619
2025-08-19T09:32:01.050617,0.00555555,0.5621357,0.3454792,0.2830197,0.0,0.0,0.1620044,0.00292779,0.2674048,0.0,0.0108669,4.47393,0.8017574,0.8029296,1.107325,1.809034,3.314099,3.316846,3.309105,3.723903,0.0,1.107325,0.6036624,5.20322,5.22064,0.8791933
2025-08-19T09:32:02.080991,0.00531135,0.6782714,0.3474311,0.2810678,6.105e-05,0.0,0.1629803,0.00292779,0.3015624,0.068628,0.0106227,6.37602,0.8011714,0.8018308,1.104394,1.809034,3.314099,3.315015,3.313745,3.740607,0.0,1.108424,0.6029298,5.19518,5.18714,0.8797306
2025-08-19T09:32:03.108845,0.0051282,0.6880306,0.3474311,0.2820438,0.00018315,0.0,0.1581007,0.00195186,0.3054661,0.0813732,0.0107448,6.50997,0.8005854,0.802197,1.107325,1.809522,3.315015,3.315015,3.329521,3.741535,0.0,1.109889,0.6032961,5.20992,5.20992,0.8810737
2025-08-19T09:32:04.134892,0.00531135,0.6724158,0.3445033,0.2830197,6.105e-05,0.0,0.1620044,0.00195186,0.2810678,0.0627456,0.0106227,6.53676,0.8008783,0.8036622,1.108058,1.809522,3.314099,3.315931,3.307249,3.748958,0.0,1.106226,0.6003657,5.18714,5.1925,0.8794619
2025-08-19T09:32:05.165050,0.00506715,0.6714398,0.3445033,0.2800919,6.105e-05,0.0,0.1659081,0.00097593,0.2420307,0.06323581,0.0103785,5.20619,0.8011714,0.7996329,1.108058,1.808057,3.314099,3.315931,3.319313,3.722976,0.0,1.107691,0.6036624,5.20992,5.19786,0.8789246
2025-08-19T09:32:06.190619,0.00616605,0.5611597,0.3464552,0.2830197,0.00018315,0.0,0.1620044,0.0,0.2595974,0.0,0.0108669,4.465,0.8011714,0.802197,1.108058,1.81001,3.314099,3.314099,3.309105,3.723903,0.0,1.108058,0.6047613,5.20322,5.19518,0.8786561
2025-08-19T09:32:07.218574,0.00482295,0.5592079,0.3454792,0.2722845,0.0,0.0,0.1610285,0.00292779,0.04001313,0.0,0.0101343,4.51858,0.8017574,0.8014644,1.106959,1.804638,3.310436,3.315931,3.329521,3.722048,0.0,1.113552,0.6036624,5.20322,5.20322,0.8781188
2025-08-19T09:32:08.246647,0.0052503,0.5748228,0.3464552,0.2683808,6.105e-05,0.0,0.1600525,0.00097593,0.03415755,0.0598044,0.0106227,3.92027,0.8011714,0.8010981,1.108058,1.809034,3.315015,3.315931,3.309105,3.723903,0.0,1.113552,0.6032961,5.1992,5.19652,0.8778502
2025-08-19T09:32:09.273003,0.0052503,0.6782714,0.3474311,0.2849716,6.105e-05,0.0,0.1590766,0.00390372,0.2732604,0.0720594,0.0105006,6.1617,0.8008783,0.8010981,1.107691,1.808545,3.313183,3.315015,3.357359,3.741535,0.0,1.106959,0.6010983,5.20322,5.20054,0.8775815
2025-08-19T09:32:10.403203,0.00531135,0.5972692,0.3474311,0.2761882,6.105e-05,0.0,0.1620044,0.00097593,0.2117768,0.004902,0.0105006,5.304419,0.8017574,0.8018308,1.106959,1.809034,3.315015,3.315931,3.319313,3.724831,0.0,1.110255,0.6040287,5.20456,5.207239,0.8791933
2025-08-19T09:32:11.431895,0.0058608,0.5611597,0.3493829,0.2713085,6.105e-05,0.0,0.1600525,0.00292779,0.03025383,0.0,0.0106227,4.35784,0.8008783,0.8010981,1.107691,1.808545,3.315015,3.315931,3.355503,3.726687,0.0,1.108058,0.6036624,5.20858,5.1992,0.8810737
2025-08-19T09:32:12.466447,0.0053724,0.669488,0.3464552,0.2830197,6.105e-05,0.0,0.1629803,0.00390372,0.2888753,0.0681378,0.0107448,5.72413,0.8008783,0.8018308,1.108058,1.808545,3.312268,3.316846,3.309105,3.723903,0.0,1.11172,0.6036624,5.2059,5.19786,0.8781188
2025-08-19T09:32:13.492590,0.00506715,0.5592079,0.3464552,0.2713085,6.105e-05,0.0,0.1610285,0.00195186,0.04391685,0.07254961,0.0102564,5.88487,0.8011714,0.8014644,1.104394,1.809034,3.313183,3.315015,3.310033,3.722048,0.0,1.115017,0.6036624,5.1992,5.20858,0.8775815
2025-08-19T09:32:14.520227,0.00592185,0.5601838,0.3464552,0.2752123,0.0,0.0,0.1629803,0.0,0.03318162,0.0,0.0101343,4.34891,0.8008783,0.7996329,1.106959,1.809034,3.315931,3.316846,3.327664,3.740607,0.0,1.101464,0.6025635,5.21796,5.19786,0.8786561
2025-08-19T09:32:15.547838,0.0053724,0.5601838,0.348407,0.2703326,6.105e-05,0.0,0.1620044,0.00292779,0.0292779,0.058824,0.0106227,3.70595,0.8008783,0.8018308,1.108058,1.807568,3.314099,3.314099,3.308177,3.723903,0.0,1.105127,0.6029298,5.20322,5.20322,0.8797306
2025-08-19T09:32:16.574653,0.00482295,0.6646084,0.3474311,0.2800919,0.00018315,0.0,0.1629803,0.00097593,0.306442,0.0627456,0.0106227,6.20635,0.8008783,0.8025633,1.104394,1.810987,3.311352,3.314099,3.307249,3.740607,0.0,1.113552,0.6040287,5.2126,5.20054,0.8778502
2025-08-19T09:32:17.603641,0.00482295,0.5894618,0.3454792,0.2771641,6.105e-05,0.0,0.1590766,0.00195186,0.04782057,0.0,0.0106227,4.44714,0.8008783,0.8025633,1.106959,1.808057,3.315015,3.315931,3.307249,3.748958,0.0,1.104761,0.6003657,5.22064,5.2193,0.8786561
2025-08-19T09:32:18.632620,0.0053724,0.6665602,0.3454792,0.2810678,0.00018315,0.0,0.1600525,0.0,0.3044902,0.061275,0.0103785,6.34923,0.8008783,0.8014644,1.107691,1.81001,3.310436,3.315931,3.307249,3.741535,0.0,1.107691,0.6032961,5.1992,5.1992,0.8799991
2025-08-19T09:32:19.662355,0.0052503,0.6636324,0.3454792,0.2849716,6.105e-05,0.0,0.2615492,0.00195186,0.04294092,0.0,0.0107448,5.41158,0.8008783,0.802197,1.107691,1.806592,3.315015,3.315931,3.309105,3.722976,0.0,1.111354,0.6047613,5.21528,5.20322,0.8791933
2025-08-19T09:32:20.692858,0.00506715,0.6841269,0.3454792,0.2849716,6.105e-05,0.0,0.1581007,0.00195186,0.2908272,0.0691182,0.0106227,5.983099,0.8011714,0.8014644,1.105494,1.809522,3.315015,3.316846,3.327664,3.740607,0.0,1.107325,0.6040287,5.23002,5.1858,0.8775815
2025-08-19T09:32:21.719698,0.00482295,0.5738469,0.3669497,0.2713085,0.00018315,0.0,0.1824989,0.0,0.124919,0.061275,0.0107448,3.7506,0.8017574,0.8018308,1.108058,1.809034,3.312268,3.316846,3.319313,3.723903,0.0,1.11172,0.6021972,5.207239,5.20456,0.8791933
2025-08-19T09:32:22.747908,0.0053724,0.5640876,0.3669497,0.2820438,0.00018315,0.0,0.1590766,0.00195186,0.2586215,0.0750006,0.0107448,4.48286,0.8008783,0.802197,1.108058,1.809034,3.312268,3.316846,3.319313,3.741535,0.0,1.106592,0.6018309,5.20322,5.20322,0.8781188
2025-08-19T09:32:23.779124,0.00531135,0.6753436,0.3464552,0.2849716,6.105e-05,0.0,0.1571247,0.00097593,0.2742363,0.075981,0.0107448,6.36709,0.8014645,0.8032959,1.107691,1.808545,3.313183,3.314099,3.307249,3.726687,0.0,1.106959,0.6036624,5.20054,5.1992,0.876507
2025-08-19T09:32:24.812714,0.0058608,0.6704639,0.3445033,0.2771641,0.0,0.0,0.1903064,0.00195186,0.2566696,0.0681378,0.0107448,6.4296,0.8011714,0.8010981,1.109156,1.80708,3.314099,3.314099,3.319313,3.748958,0.0,1.105127,0.6051276,5.20456,5.20992,0.8775815
2025-08-19T09:32:25.841755,0.00482295,0.5601838,0.3464552,0.2683808,0.00018315,0.0,0.1600525,0.00292779,0.1024727,0.0602946,0.0105006,4.465,0.8011714,0.8032959,1.107325,1.808057,3.314099,3.315015,3.318385,3.745246,0.0,1.110255,0.6032961,5.20992,5.21528,0.8783874
2025-08-19T09:32:26.875746,0.0056166,0.5933654,0.3571904,0.2781401,0.00018315,0.0,0.1561488,0.00195186,0.2732604,0.063726,0.0105006,6.23314,0.8014645,0.802197,1.108058,1.808057,3.314099,3.315015,3.307249,3.723903,0.0,1.106226,0.6032961,5.21528,5.207239,0.8853715
2025-08-19T09:32:27.906780,0.0053724,0.5601838,0.3445033,0.2683808,0.00018315,0.0,0.1600525,0.00292779,0.03122976,0.0750006,0.0103785,5.93845,0.8011714,0.8029296,1.104394,1.808545,3.313183,3.315015,3.307249,3.741535,0.0,1.104394,0.6036624,5.26888,5.20322,0.8773129
2025-08-19T09:32:28.938863,0.00592185,0.6851029,0.3454792,0.2820438,6.105e-05,0.0,0.1581007,0.00195186,0.2127527,0.0284316,0.0106227,6.0724,0.8011714,0.8014644,1.108058,1.809034,3.314099,3.316846,3.311889,3.740607,0.0,1.105127,0.6040287,5.20992,5.1925,0.8799991
2025-08-19T09:32:29.969419,0.00543345,0.5611597,0.3464552,0.279116,6.105e-05,0.0,0.1629803,0.00195186,0.2732604,0.0730398,0.0107448,4.39356,0.8017574,0.802197,1.108058,1.809034,3.310436,3.317762,3.311889,3.745246,0.0,1.103662,0.6025635,5.20322,5.20456,0.8802678
2025-08-19T09:32:31.002620,0.00531135,0.6802233,0.3454792,0.2810678,6.105e-05,0.0,0.1600525,0.00195186,0.3044902,0.0794124,0.0108669,6.39388,0.8017574,0.8010981,1.106592,1.808545,3.315015,3.315015,3.328592,3.741535,0.0,1.102929,0.6014646,5.20992,5.20322,0.8778502
2025-08-19T09:32:32.030731,0.00592185,0.5621357,0.3454792,0.2742363,6.105e-05,0.0,0.1600525,0.00195186,0.03025383,0.0,0.0105006,5.38479,0.8017574,0.8014644,1.106226,1.809034,3.312268,3.315015,3.307249,3.724831,0.0,1.106592,0.6036624,5.20054,5.1992,0.8791933
2025-08-19T09:32:33.060750,0.00592185,0.5797024,0.3454792,0.2732604,6.105e-05,0.0,0.1590766,0.00195186,0.1014967,0.0,0.0107448,4.45607,0.8011714,0.8014644,1.106959,1.807568,3.312268,3.314099,3.327664,3.725759,0.0,1.101464,0.6062265,5.20054,5.21126,0.8783874
2025-08-19T09:32:34.087735,0.00482295,0.5611597,0.3454792,0.2693567,6.105e-05,0.0,0.1639562,0.00195186,0.08685777,0.0607848,0.0107448,4.52751,0.8008783,0.8025633,1.106959,1.810987,3.314099,3.315015,3.313745,3.726687,0.0,1.108424,0.6025635,5.21528,5.19786,0.876507
2025-08-19T09:32:35.221576,0.00518925,0.669488,0.3474311,0.2830197,0.0,0.0,0.1610285,0.00195186,0.222512,0.0647064,0.0106227,6.37602,0.8017574,0.8029296,1.106226,1.804638,3.315015,3.315931,3.311889,3.726687,0.0,1.106592,0.6032961,5.20992,5.19652,0.876507
2025-08-19T09:32:36.248578,0.0058608,0.5816543,0.3464552,0.2693567,6.105e-05,0.0,0.1610285,0.00097593,0.03122976,0.08382421,0.0107448,5.93845,0.8005854,0.802197,1.106592,1.809522,3.313183,3.314099,3.313745,3.724831,0.0,1.107325,0.6025635,5.22064,5.20992,0.876507
2025-08-19T09:32:37.276421,0.00543345,0.5660394,0.3454792,0.2713085,6.105e-05,0.0,0.1620044,0.00292779,0.03025383,0.0,0.0106227,4.47393,0.8011714,0.8029296,1.10586,1.808545,3.312268,3.315015,3.308177,3.725759,0.0,1.104394,0.6040287,5.19652,5.19786,0.8762386
2025-08-19T09:32:38.306935,0.0054945,0.6821751,0.3464552,0.2781401,0.00018315,0.0,0.1590766,0.00195186,0.2742363,0.0691182,0.0105006,6.08133,0.8011714,0.8025633,1.106226,1.808545,3.314099,3.315931,3.327664,3.729471,0.0,1.10586,0.6076917,5.20858,5.20456,0.876507
2025-08-19T09:32:39.341787,0.00482295,0.6870547,0.3581663,0.2810678,0.00018315,0.0,0.1561488,0.0,0.2898512,0.0745104,0.0107448,6.33137,0.8014645,0.802197,1.107325,1.809034,3.313183,3.315931,3.326736,3.722048,0.0,1.105127,0.6036624,5.19786,5.19786,0.8783874
